path,emotion
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\303b15d75d1e6397d1a41960112d1793.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\670ccfa11ad87d80d4b5abd71087a2b5.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\add20400064978efdef3cbf6e9687ee1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7fcf99165b430903440b4d6ecf43d080.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0e370dbf72e058325366d6c11f6bfead.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3db595d764d4e0ab82bdb2d346b3b4d2.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e5930d88699a80bd208d3da612521bb1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8850a6f08fd8c4ee555ddca9060883c1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8fe3c041fa2f1ac4f7b6a64730ebfd1b.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\fc04c7fb237cc901568e7540165a75fa.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\96bbd2d56a9f66e11cc629f52687a20b.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2216ed492a2e4b7e13b8ab992da95c12.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9da9d76a81c04c250ba42db921232696.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\cc75e1f96576f59450627d63f4cb7a90.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8cd137abf83f299b6ebbaf38e1b5fb16.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b625b1447d42614428de995a5f3f5bd8.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\cd77cea8a8a9767aa5c49f2a5aa3231b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9fc06e00cbba3b2e77ce89613b753c88.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f1bed0ec8dc1fcfcc3d7bfd36498c679.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e7e3bb34dee5a9ac3f488cb11c08d2a5.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\1d7088a4f3757c0c9fef274e3913126d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\1af398761fef635a5e69c7d80377864e.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7e1df70d9b9ee22c15ee1a2048b49f7f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\57bc0454fe53529a00841ee7592d5232.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a0d5c83c16843647115178d9d468edbe.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2f1f6b83de4035496e02d745105fc396.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c17406d0882d0ab2b62b7b573b94a891.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3fdd1ed4749884d63a20e723234d8e31.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\bfa99f927dfebce741a66ba9c0a05668.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c84a5192505f85f546933e36af610931.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\47bcc85c0889ebe753f8ae58d3041c05.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d5a32a3c73d255370fbbe309755bad0e.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\218c1983e4a0789aea794cacf5df79d8.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\307c9519f56caef5c236448736e2f934.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\905b6a2449c7fef48881b5a0893ade55.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\da0564f291fa5fd55dec37f6e7f2dae4.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ccf6190fa66a9de68583c307cd2a71dd.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8a7c650b44eb48f0fac1c75fb7a396b7.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\72629bd9d1b3264be7d0e22c105c1502.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\91baa8798478202d6ba81405a2124590.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\40eb5af73dcdcca3dd21206b407a5b95.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e811f768e72f68315513ca23df887e92.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6ffbc8c7de9a6ccfb7fddc2060a9033e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b79468d8898efeba97eeec93b4cd2a4a.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c9ed5e821461e668d8f35156653ae7ed.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8c4ea9d7cd5a6acb8c553aee3f38c476.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\50575cc4e768aad25f6f416d3d1df8ab.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6502e375c4535f9384ae80a65e24ae29.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\81ad02a5cbb6bae92593f8aa260d5b16.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\14e65f760cf5df6acaa6886c79bf9443.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\425c0defdcb6fe93f770d03239e48964.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\867aa11d611a40baaff9da55a03fbd9d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e8bac898cde422d1f901d48b7c4c1a46.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4edc4932382b35734e6099d79f5db9b0.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\44305f0ff15c7b74ffd16c01e5e896f9.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f7cf73dee73a8172f535c4abd236ecb4.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c00434c03a4cdf651be7e857ce38abb0.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3f2466fabb6c7bf269b576fe9e2f10ee.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\aa3597d1fb5336f14eed8a462471ba9d.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9f6428244d73a5a6f44138b38661421f.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ee654c597221d621c1889cea7177dc8d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ac68b636e4801a3a212bff3508e6112b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d0a42500dfcb4c17495ce2b53e67a3e5.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f6ffffd3f9826a1448bb5d631f90e58e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\31efdf18095612b9b435fb9883f4a485.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ce431e73f2afb3507a675252bb2ed59c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\8815a42f289d37d75876a8acf46871d4.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\60246381261c8505ecb67f4ec5501e5c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3733219b85fa6af114b921e60c5c3a57.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\10cce6d7f607d322a7f1aca39e945932.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\98fca4cb8556c4d91c7309fbb6a07f85.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\338b83bae9ce040fb54b6296df97a8be.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4e600db376500c34b74f2dc82f7b5f9f.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f9d908ec6b51ab415c330d764c2d729d.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\11034139ae4973ee4c5d002cbec29f4e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\1bb45ac1c2c8676e735f1bbd1f7ce35b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\36063ddcd37da19f85a9e5afcd265b58.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ef255e9f2075836748e76f8fdaf1675c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4ae8535f2081787608b54237654b3031.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4c2ec52609d816600b5650d92bfed1f2.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7871acdfca26c46414abd37546db8b05.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\473b57a95ba224bfd8d6b225a553922e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ef303b7e5f80ef42fa33b5abacafc636.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\60acda52e7ec81201ba9d13416dd0dd2.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\fc7d5ec0c219903e6088bbb6defc50ba.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\144a56d773bb1caa6e5425adbdcf3910.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a4c9987fc7a237bfb375816569e5c074.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\fb61e16351206b43c311fcfb51819097.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\431c2b4eb2798309b704ad55232f2d05.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\16f2deb6ae9751d7643d98940db97073.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\98ab35b24cb01b653e8398b4e4d23608.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ef63aa3dd983275dcc158725c8175ab5.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e2295e1065b4000281910b5741718f88.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\cb1b65b5a5e0a08e5e8aa874ca169628.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2e6ba66d8f139791257886b36457a3c5.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b60d8bb69d73464428e1d896581986a8.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\411026d903b09357e328ee1e4cc59f07.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\69f8bd350d54d1836dc5c8d01c71bcd2.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\43cfc507322fbd42276568870660605f.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\213fbf61c3618af230214d217f786903.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c498fb8561f7f281cc1a806b8120d60e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6d9e180948dc8e81a6d1c03c4053e2ea.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ae8d0d8b361bcf9b37a8850d2c9ec0a5.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b4422502a2d60596f7239728d383aa43.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ebf77943b5288cbf70b7e2d9fe87419f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\93944988e821681cdbd7ed6b6fa74638.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b60a12759c7aa2a7bcaa8d55d014a5c4.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e0c9f19de5bf08a9af268221463c096a.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\77998fa58e3f6a3f02fca44826365101.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\215f2ef0d31433c1dd05f34f837f2a96.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2ee2d2167ac7a4acddb9f1dde0f81cd2.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\aa935210b180f34ec8dd15484c404d2e.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\27997c419452c71611a11ebcffa650a3.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6c9c96764cdf67034881c515e3f8fbcc.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6b3d24cb8d7fc9cd5e7e7cac38fe28a7.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3d2f94af22e3d9228b42412a0001036c.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e8aff6dd13ac9c4a744b887e01542967.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d190d617bf5aa7344023beedd463a6ec.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b4ff321edb423da59d35d1748b9f4954.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f440b701bd57d70c8621f57dbc5208c7.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\85673df33361c5383b5bc8cb6fca6360.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\91f2a04308cfee8fd2b7049b9f4f2b87.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e817f50d9b31fa26bdce27eaa4e3ea06.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f5426ac83a7ad048f3d766af4225c4d3.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\20bee686b1a786fd911774725f761041.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e6b50cbd47fbedbf18e60e1df1124490.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\605104994ec7b2c76f7d8d67f127702a.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\846c993ff9b63c07656a27afd4d42b1e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\220b1b466a5adedeb14ad3ea3ceb253f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6a5175cda1e99d62dbcd271cae86270f.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\26ee192e77f378762821de5822f4f343.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\efc364669bc0ab37dc33805024f991cd.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\12082d2d9891bef9212a74676d1fc923.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\43d0ac9eb0ca1b3d7f5319a959b447ee.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d46173b79c9c5165139fc8c238403104.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\30bf42a57ff95b3994055c07b6ce153a.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5b15278c6954295eb54def57836bb71c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3d4d94edb3a559810ee4f6566f8922d6.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\5ceed8c708624fb5194417deca10a56c.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b870c63590e48b6f213909c8da79b234.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\28a1031469f6221bb4c209bb60f66293.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\50c1ef53df7754f61aa2ebd9735749cc.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\abd7a9b0ae45092aab58497fbb72c2f3.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\faa792755047cf5e38b7cc874fa83e42.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\a6a1c5bbf4bff149bce60b833088775b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ad726ff448798a25e83d8e6547f138d8.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4a0638118d3b076162f072b5b8b294c1.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\cad5a3bab605ea79e2cf5201eea25564.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\21c6fd0af0b750b1c5e86b5aaaedc434.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\fa60ff0bbcffc2bae6f086e9ea2e9523.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\fb3dbe4b058b2407257f36afee061344.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2260fce2d6cbcb2431e02eb083f7e54e.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\42353988f7c406922b0673b5f6fe2705.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\d74d53c3c7f623782c086ffd65b765de.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\e81fc0e90c2562c934ffc8d37ab237d8.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\1e888f5de6bd2ad71741196637ce32b3.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0fb63849ce6df74c1edae8bdf35d48e6.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2aacacd1b538e23a99529c139f2262e2.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\6fd7b392be728811bf6d971aaa8a17df.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\894ad260cf0ef6fe431b37cdd34357f2.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7ac12849c3b1a2df474667eb8bc10ea3.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\891e40bce128e11823906e43794d71c2.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\09e72ea50d14e0d46fe4550f28c7a623.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ca491f48317f4b50698e5496cde87039.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4e34b056b659fc495a02db203c5a6de5.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ae2103da8b778efa617464a25d3f7cdc.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\58cd8dac33d06f0c85ea52c6ad2c75fa.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\0a782357d53b7f2202f421ac650819bd.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\38b4b0b9ebf4c89afa5ba07acd4da498.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2de020b91e5d2e393604ceb05fab9aec.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\f93a39c41acf7e236c3264844615825b.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\9f3343e04a1559264ed5cc375498c997.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\53f2237fdfcd0e0705a5759173871f2c.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c72c79501edc9513bce9de61e7fbf760.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\3a508a30476c0e20730e7cffbe8bf2e7.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\221c8c5997343a38972baf50b5894bb0.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\1c541a3f45d1a0a8f66dbc55cc37e340.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\836ba589ec55758b8ad4117b9b5e7d57.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\aa27e6f988b397b7fa96214a21944c4c.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\38c4d0214d8f10300c5fbc47449a95ea.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\ac60f925e0755de48f98a0890b496c10.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\b837ffc7b2864867bb5bfdc9336e1867.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\431145b3a38c88ec6f58e873df485c52.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\4ebb84c035ff2a9dc68966e4f63e1071.wav,happy
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\7255911047a6b69a126f8caa72887d09.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\dd039d3b655aa5c3a4a1a137d8eddebf.wav,sad
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\31107f839c2507ee36f478526ef378f2.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\c7640592908df1dba1b082a0d25c8fde.wav,neutral
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\2786e41c3280675a045ecfcb65cc3551.wav,angry
C:\Users\Svetozar\PycharmProjects\IYA\ml_research\data\crowd\crowd_train\wavs\da4dc0e1e3dc78be9d7dacdc4f77f7e5.wav,neutral
